doc_id,section,market,filer_name,cat,gold,auto,labels
S100YJ3G,方針,スタンダード,ＳＥＭＩＴＥＣ株式会社,非財務指標,0,0,営業利益
S100YJ3G,方針,スタンダード,ＳＥＭＩＴＥＣ株式会社,株価関連指標,0,0,営業利益
S100XTY8,報酬,スタンダード,サイオス株式会社,会計数字,1,1,"EBITDA,ROIC,TSR,売上高,当期純利益,株価成長率"
S100XTY8,報酬,スタンダード,サイオス株式会社,財務比率,1,1,"EBITDA,ROIC,TSR,売上高,当期純利益,株価成長率"
S100XTY8,報酬,スタンダード,サイオス株式会社,非財務指標,0,0,"EBITDA,ROIC,TSR,売上高,当期純利益,株価成長率"
S100XTY8,報酬,スタンダード,サイオス株式会社,株価関連指標,1,1,"EBITDA,ROIC,TSR,売上高,当期純利益,株価成長率"
S100XTY8,方針,スタンダード,サイオス株式会社,会計数字,1,1,"EBITDA,ROIC,キャッシュフロー,サステナビリティ,売上高比"
S100XTY8,方針,スタンダード,サイオス株式会社,財務比率,1,1,"EBITDA,ROIC,キャッシュフロー,サステナビリティ,売上高比"
S100XTY8,方針,スタンダード,サイオス株式会社,非財務指標,0,1,"EBITDA,ROIC,キャッシュフロー,サステナビリティ,売上高比"
S100XTY8,方針,スタンダード,サイオス株式会社,株価関連指標,0,0,"EBITDA,ROIC,キャッシュフロー,サステナビリティ,売上高比"
S100WQ1K,報酬,スタンダード,一正蒲鉾株式会社,会計数字,1,1,"ROE,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100WQ1K,報酬,スタンダード,一正蒲鉾株式会社,財務比率,1,1,"ROE,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100WQ1K,報酬,スタンダード,一正蒲鉾株式会社,非財務指標,1,1,"ROE,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100WQ1K,報酬,スタンダード,一正蒲鉾株式会社,株価関連指標,0,0,"ROE,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100WQ1K,方針,スタンダード,一正蒲鉾株式会社,会計数字,1,1,"ESG,ROE,ROIC,SDGs,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス,自己資本比率"
S100WQ1K,方針,スタンダード,一正蒲鉾株式会社,財務比率,1,1,"ESG,ROE,ROIC,SDGs,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス,自己資本比率"
S100WQ1K,方針,スタンダード,一正蒲鉾株式会社,非財務指標,1,1,"ESG,ROE,ROIC,SDGs,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス,自己資本比率"
S100WQ1K,方針,スタンダード,一正蒲鉾株式会社,株価関連指標,0,0,"ESG,ROE,ROIC,SDGs,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス,自己資本比率"
S100YF2U,報酬,スタンダード,株式会社テクノ菱和,会計数字,1,1,"ESG,PBR,ROE,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YF2U,報酬,スタンダード,株式会社テクノ菱和,財務比率,1,1,"ESG,PBR,ROE,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YF2U,報酬,スタンダード,株式会社テクノ菱和,非財務指標,0,1,"ESG,PBR,ROE,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YF2U,報酬,スタンダード,株式会社テクノ菱和,株価関連指標,1,1,"ESG,PBR,ROE,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YF2U,方針,スタンダード,株式会社テクノ菱和,会計数字,1,1,"ESG,PBR,ROE,SDGs,売上高,経常利益"
S100YF2U,方針,スタンダード,株式会社テクノ菱和,財務比率,1,1,"ESG,PBR,ROE,SDGs,売上高,経常利益"
S100YF2U,方針,スタンダード,株式会社テクノ菱和,非財務指標,0,1,"ESG,PBR,ROE,SDGs,売上高,経常利益"
S100YF2U,方針,スタンダード,株式会社テクノ菱和,株価関連指標,1,1,"ESG,PBR,ROE,SDGs,売上高,経常利益"
S100YGNC,報酬,スタンダード,空港施設株式会社,会計数字,1,1,"ROE,営業利益,当期純利益,非財務指標"
S100YGNC,報酬,スタンダード,空港施設株式会社,財務比率,1,1,"ROE,営業利益,当期純利益,非財務指標"
S100YGNC,報酬,スタンダード,空港施設株式会社,非財務指標,0,1,"ROE,営業利益,当期純利益,非財務指標"
S100YGNC,報酬,スタンダード,空港施設株式会社,株価関連指標,0,0,"ROE,営業利益,当期純利益,非財務指標"
S100YGNC,方針,スタンダード,空港施設株式会社,会計数字,1,1,"ROE,売上高,当期純利益"
S100YGNC,方針,スタンダード,空港施設株式会社,財務比率,1,1,"ROE,売上高,当期純利益"
S100YGNC,方針,スタンダード,空港施設株式会社,非財務指標,0,0,"ROE,売上高,当期純利益"
S100YGNC,方針,スタンダード,空港施設株式会社,株価関連指標,0,0,"ROE,売上高,当期純利益"
S100WQ4P,報酬,プライム,キュービーネットホールディングス株式会社,会計数字,0,0,
S100WQ4P,報酬,プライム,キュービーネットホールディングス株式会社,財務比率,0,0,
S100WQ4P,報酬,プライム,キュービーネットホールディングス株式会社,非財務指標,0,0,
S100WQ4P,報酬,プライム,キュービーネットホールディングス株式会社,株価関連指標,0,0,
S100WQ4P,方針,プライム,キュービーネットホールディングス株式会社,会計数字,1,1,"サステナビリティ,売上収益"
S100WQ4P,方針,プライム,キュービーネットホールディングス株式会社,財務比率,0,0,"サステナビリティ,売上収益"
S100WQ4P,方針,プライム,キュービーネットホールディングス株式会社,非財務指標,0,1,"サステナビリティ,売上収益"
S100WQ4P,方針,プライム,キュービーネットホールディングス株式会社,株価関連指標,0,0,"サステナビリティ,売上収益"
S100XB3E,報酬,プライム,パラカ株式会社,会計数字,0,0,
S100XB3E,報酬,プライム,パラカ株式会社,財務比率,0,0,
S100XB3E,報酬,プライム,パラカ株式会社,非財務指標,0,0,
S100XB3E,報酬,プライム,パラカ株式会社,株価関連指標,0,0,
S100XB3E,方針,プライム,パラカ株式会社,会計数字,1,1,"キャッシュフロー,利益率,売上総利益,売上総利益率,売上高,自己資本比率"
S100XB3E,方針,プライム,パラカ株式会社,財務比率,1,1,"キャッシュフロー,利益率,売上総利益,売上総利益率,売上高,自己資本比率"
S100XB3E,方針,プライム,パラカ株式会社,非財務指標,1,0,"キャッシュフロー,利益率,売上総利益,売上総利益率,売上高,自己資本比率"
S100XB3E,方針,プライム,パラカ株式会社,株価関連指標,0,0,"キャッシュフロー,利益率,売上総利益,売上総利益率,売上高,自己資本比率"
S100XZNA,報酬,プライム,ポールトゥウィンホールディングス株式会社,会計数字,0,0,
S100XZNA,報酬,プライム,ポールトゥウィンホールディングス株式会社,財務比率,0,0,
S100XZNA,報酬,プライム,ポールトゥウィンホールディングス株式会社,非財務指標,0,0,
S100XZNA,報酬,プライム,ポールトゥウィンホールディングス株式会社,株価関連指標,0,0,
S100XZNA,方針,プライム,ポールトゥウィンホールディングス株式会社,会計数字,1,1,"DOE,ROIC,WACC,売上高,当期純利益,株主還元率"
S100XZNA,方針,プライム,ポールトゥウィンホールディングス株式会社,財務比率,1,1,"DOE,ROIC,WACC,売上高,当期純利益,株主還元率"
S100XZNA,方針,プライム,ポールトゥウィンホールディングス株式会社,非財務指標,0,0,"DOE,ROIC,WACC,売上高,当期純利益,株主還元率"
S100XZNA,方針,プライム,ポールトゥウィンホールディングス株式会社,株価関連指標,1,1,"DOE,ROIC,WACC,売上高,当期純利益,株主還元率"
S100YE2O,報酬,プライム,ヤマエグループホールディングス株式会社,会計数字,0,0,
S100YE2O,報酬,プライム,ヤマエグループホールディングス株式会社,財務比率,0,0,
S100YE2O,報酬,プライム,ヤマエグループホールディングス株式会社,非財務指標,0,0,
S100YE2O,報酬,プライム,ヤマエグループホールディングス株式会社,株価関連指標,0,0,
S100YE2O,方針,プライム,ヤマエグループホールディングス株式会社,会計数字,1,1,"ROE,サステナビリティ,売上高,経常利益,経常利益率,非財務指標"
S100YE2O,方針,プライム,ヤマエグループホールディングス株式会社,財務比率,1,1,"ROE,サステナビリティ,売上高,経常利益,経常利益率,非財務指標"
S100YE2O,方針,プライム,ヤマエグループホールディングス株式会社,非財務指標,1,1,"ROE,サステナビリティ,売上高,経常利益,経常利益率,非財務指標"
S100YE2O,方針,プライム,ヤマエグループホールディングス株式会社,株価関連指標,0,0,"ROE,サステナビリティ,売上高,経常利益,経常利益率,非財務指標"
S100WLRT,報酬,プライム,ライク株式会社,会計数字,0,0,
S100WLRT,報酬,プライム,ライク株式会社,財務比率,0,0,
S100WLRT,報酬,プライム,ライク株式会社,非財務指標,0,0,
S100WLRT,報酬,プライム,ライク株式会社,株価関連指標,0,0,
S100WLRT,方針,プライム,ライク株式会社,会計数字,0,0,
S100WLRT,方針,プライム,ライク株式会社,財務比率,0,0,
S100WLRT,方針,プライム,ライク株式会社,非財務指標,0,0,
S100WLRT,方針,プライム,ライク株式会社,株価関連指標,0,0,
S100WQAH,報酬,プライム,前田工繊株式会社,会計数字,0,0,
S100WQAH,報酬,プライム,前田工繊株式会社,財務比率,0,0,
S100WQAH,報酬,プライム,前田工繊株式会社,非財務指標,0,0,
S100WQAH,報酬,プライム,前田工繊株式会社,株価関連指標,0,0,
S100WQAH,方針,プライム,前田工繊株式会社,会計数字,1,1,"EBITDA,ROE,ROIC,営業利益,営業利益率"
S100WQAH,方針,プライム,前田工繊株式会社,財務比率,1,1,"EBITDA,ROE,ROIC,営業利益,営業利益率"
S100WQAH,方針,プライム,前田工繊株式会社,非財務指標,0,0,"EBITDA,ROE,ROIC,営業利益,営業利益率"
S100WQAH,方針,プライム,前田工繊株式会社,株価関連指標,0,0,"EBITDA,ROE,ROIC,営業利益,営業利益率"
S100YGML,報酬,プライム,大日精化工業株式会社,会計数字,0,0,
S100YGML,報酬,プライム,大日精化工業株式会社,財務比率,0,0,
S100YGML,報酬,プライム,大日精化工業株式会社,非財務指標,0,0,
S100YGML,報酬,プライム,大日精化工業株式会社,株価関連指標,1,0,
S100YGML,方針,プライム,大日精化工業株式会社,会計数字,1,1,"ESG,ROA,ROE,エンゲージメント,サステナビリティ,売上高,技術力強化,脱炭素/温室効果ガス"
S100YGML,方針,プライム,大日精化工業株式会社,財務比率,1,1,"ESG,ROA,ROE,エンゲージメント,サステナビリティ,売上高,技術力強化,脱炭素/温室効果ガス"
S100YGML,方針,プライム,大日精化工業株式会社,非財務指標,1,1,"ESG,ROA,ROE,エンゲージメント,サステナビリティ,売上高,技術力強化,脱炭素/温室効果ガス"
S100YGML,方針,プライム,大日精化工業株式会社,株価関連指標,0,0,"ESG,ROA,ROE,エンゲージメント,サステナビリティ,売上高,技術力強化,脱炭素/温室効果ガス"
S100YK40,報酬,プライム,小野建株式会社,会計数字,0,0,
S100YK40,報酬,プライム,小野建株式会社,財務比率,0,0,
S100YK40,報酬,プライム,小野建株式会社,非財務指標,0,0,
S100YK40,報酬,プライム,小野建株式会社,株価関連指標,0,0,
S100YK40,方針,プライム,小野建株式会社,会計数字,1,1,"EBITDA,ROE,サステナビリティ,営業利益,売上高,販売数量"
S100YK40,方針,プライム,小野建株式会社,財務比率,1,1,"EBITDA,ROE,サステナビリティ,営業利益,売上高,販売数量"
S100YK40,方針,プライム,小野建株式会社,非財務指標,0,1,"EBITDA,ROE,サステナビリティ,営業利益,売上高,販売数量"
S100YK40,方針,プライム,小野建株式会社,株価関連指標,0,0,"EBITDA,ROE,サステナビリティ,営業利益,売上高,販売数量"
S100WQNM,報酬,プライム,朝日インテック株式会社,会計数字,1,0,
S100WQNM,報酬,プライム,朝日インテック株式会社,財務比率,0,0,
S100WQNM,報酬,プライム,朝日インテック株式会社,非財務指標,0,0,
S100WQNM,報酬,プライム,朝日インテック株式会社,株価関連指標,0,0,
S100WQNM,方針,プライム,朝日インテック株式会社,会計数字,1,1,"ROE,ROIC,サステナビリティ,リスクマネジメント,営業利益,営業利益率,売上高"
S100WQNM,方針,プライム,朝日インテック株式会社,財務比率,1,1,"ROE,ROIC,サステナビリティ,リスクマネジメント,営業利益,営業利益率,売上高"
S100WQNM,方針,プライム,朝日インテック株式会社,非財務指標,0,1,"ROE,ROIC,サステナビリティ,リスクマネジメント,営業利益,営業利益率,売上高"
S100WQNM,方針,プライム,朝日インテック株式会社,株価関連指標,0,0,"ROE,ROIC,サステナビリティ,リスクマネジメント,営業利益,営業利益率,売上高"
S100YG3O,報酬,プライム,株式会社　コロワイド,会計数字,0,0,
S100YG3O,報酬,プライム,株式会社　コロワイド,財務比率,0,0,
S100YG3O,報酬,プライム,株式会社　コロワイド,非財務指標,0,0,
S100YG3O,報酬,プライム,株式会社　コロワイド,株価関連指標,0,0,
S100YG3O,方針,プライム,株式会社　コロワイド,会計数字,1,1,売上収益
S100YG3O,方針,プライム,株式会社　コロワイド,財務比率,0,0,売上収益
S100YG3O,方針,プライム,株式会社　コロワイド,非財務指標,0,0,売上収益
S100YG3O,方針,プライム,株式会社　コロワイド,株価関連指標,0,0,売上収益
S100YENS,報酬,プライム,株式会社　愛媛銀行,会計数字,0,0,
S100YENS,報酬,プライム,株式会社　愛媛銀行,財務比率,0,0,
S100YENS,報酬,プライム,株式会社　愛媛銀行,非財務指標,0,0,
S100YENS,報酬,プライム,株式会社　愛媛銀行,株価関連指標,0,0,
S100YENS,方針,プライム,株式会社　愛媛銀行,会計数字,1,1,"PBR,ROE,サステナビリティ,当期純利益,自己資本比率,配当性向"
S100YENS,方針,プライム,株式会社　愛媛銀行,財務比率,1,1,"PBR,ROE,サステナビリティ,当期純利益,自己資本比率,配当性向"
S100YENS,方針,プライム,株式会社　愛媛銀行,非財務指標,0,1,"PBR,ROE,サステナビリティ,当期純利益,自己資本比率,配当性向"
S100YENS,方針,プライム,株式会社　愛媛銀行,株価関連指標,1,1,"PBR,ROE,サステナビリティ,当期純利益,自己資本比率,配当性向"
S100XGOW,報酬,プライム,株式会社カナモト,会計数字,0,0,
S100XGOW,報酬,プライム,株式会社カナモト,財務比率,0,0,
S100XGOW,報酬,プライム,株式会社カナモト,非財務指標,0,0,
S100XGOW,報酬,プライム,株式会社カナモト,株価関連指標,0,0,
S100XGOW,方針,プライム,株式会社カナモト,会計数字,1,1,"EBITDA,ROE,ROI,サステナビリティ,営業利益,売上高,自己資本比率"
S100XGOW,方針,プライム,株式会社カナモト,財務比率,1,1,"EBITDA,ROE,ROI,サステナビリティ,営業利益,売上高,自己資本比率"
S100XGOW,方針,プライム,株式会社カナモト,非財務指標,0,1,"EBITDA,ROE,ROI,サステナビリティ,営業利益,売上高,自己資本比率"
S100XGOW,方針,プライム,株式会社カナモト,株価関連指標,0,0,"EBITDA,ROE,ROI,サステナビリティ,営業利益,売上高,自己資本比率"
S100X61U,報酬,プライム,株式会社カーブスホールディングス,会計数字,0,0,
S100X61U,報酬,プライム,株式会社カーブスホールディングス,財務比率,0,0,
S100X61U,報酬,プライム,株式会社カーブスホールディングス,非財務指標,0,0,
S100X61U,報酬,プライム,株式会社カーブスホールディングス,株価関連指標,0,0,
S100X61U,方針,プライム,株式会社カーブスホールディングス,会計数字,1,1,"EBITDA,ROIC,フリーキャッシュフロー,営業利益,営業利益率,売上総利益率,売上高"
S100X61U,方針,プライム,株式会社カーブスホールディングス,財務比率,1,1,"EBITDA,ROIC,フリーキャッシュフロー,営業利益,営業利益率,売上総利益率,売上高"
S100X61U,方針,プライム,株式会社カーブスホールディングス,非財務指標,0,0,"EBITDA,ROIC,フリーキャッシュフロー,営業利益,営業利益率,売上総利益率,売上高"
S100X61U,方針,プライム,株式会社カーブスホールディングス,株価関連指標,0,0,"EBITDA,ROIC,フリーキャッシュフロー,営業利益,営業利益率,売上総利益率,売上高"
S100YGWW,報酬,プライム,株式会社グルメ杵屋,会計数字,1,1,当期純利益
S100YGWW,報酬,プライム,株式会社グルメ杵屋,財務比率,0,0,当期純利益
S100YGWW,報酬,プライム,株式会社グルメ杵屋,非財務指標,0,0,当期純利益
S100YGWW,報酬,プライム,株式会社グルメ杵屋,株価関連指標,0,0,当期純利益
S100YGWW,方針,プライム,株式会社グルメ杵屋,会計数字,0,0,"当期純利益率,経常利益率,配当性向"
S100YGWW,方針,プライム,株式会社グルメ杵屋,財務比率,1,1,"当期純利益率,経常利益率,配当性向"
S100YGWW,方針,プライム,株式会社グルメ杵屋,非財務指標,0,0,"当期純利益率,経常利益率,配当性向"
S100YGWW,方針,プライム,株式会社グルメ杵屋,株価関連指標,1,1,"当期純利益率,経常利益率,配当性向"
S100XC38,報酬,プライム,株式会社チャーム・ケア・コーポレーション,会計数字,0,0,
S100XC38,報酬,プライム,株式会社チャーム・ケア・コーポレーション,財務比率,0,0,
S100XC38,報酬,プライム,株式会社チャーム・ケア・コーポレーション,非財務指標,0,0,
S100XC38,報酬,プライム,株式会社チャーム・ケア・コーポレーション,株価関連指標,0,0,
S100XC38,方針,プライム,株式会社チャーム・ケア・コーポレーション,会計数字,1,1,"売上高,経常利益,経常利益率"
S100XC38,方針,プライム,株式会社チャーム・ケア・コーポレーション,財務比率,1,1,"売上高,経常利益,経常利益率"
S100XC38,方針,プライム,株式会社チャーム・ケア・コーポレーション,非財務指標,0,0,"売上高,経常利益,経常利益率"
S100XC38,方針,プライム,株式会社チャーム・ケア・コーポレーション,株価関連指標,0,0,"売上高,経常利益,経常利益率"
S100YIB5,報酬,プライム,株式会社デジタルガレージ,会計数字,0,0,
S100YIB5,報酬,プライム,株式会社デジタルガレージ,財務比率,0,0,
S100YIB5,報酬,プライム,株式会社デジタルガレージ,非財務指標,0,0,
S100YIB5,報酬,プライム,株式会社デジタルガレージ,株価関連指標,0,0,
S100YIB5,方針,プライム,株式会社デジタルガレージ,会計数字,1,1,"キャッシュフロー,持分法投資利益,税引前利益,配当性向"
S100YIB5,方針,プライム,株式会社デジタルガレージ,財務比率,0,0,"キャッシュフロー,持分法投資利益,税引前利益,配当性向"
S100YIB5,方針,プライム,株式会社デジタルガレージ,非財務指標,0,0,"キャッシュフロー,持分法投資利益,税引前利益,配当性向"
S100YIB5,方針,プライム,株式会社デジタルガレージ,株価関連指標,1,1,"キャッシュフロー,持分法投資利益,税引前利益,配当性向"
S100YD1A,報酬,プライム,株式会社ドリームインキュベータ,会計数字,1,0,
S100YD1A,報酬,プライム,株式会社ドリームインキュベータ,財務比率,0,0,
S100YD1A,報酬,プライム,株式会社ドリームインキュベータ,非財務指標,0,0,
S100YD1A,報酬,プライム,株式会社ドリームインキュベータ,株価関連指標,0,0,
S100YD1A,方針,プライム,株式会社ドリームインキュベータ,会計数字,1,1,"営業利益,営業利益率,売上高,当期純利益"
S100YD1A,方針,プライム,株式会社ドリームインキュベータ,財務比率,1,1,"営業利益,営業利益率,売上高,当期純利益"
S100YD1A,方針,プライム,株式会社ドリームインキュベータ,非財務指標,0,0,"営業利益,営業利益率,売上高,当期純利益"
S100YD1A,方針,プライム,株式会社ドリームインキュベータ,株価関連指標,0,0,"営業利益,営業利益率,売上高,当期純利益"
S100YBXW,報酬,プライム,株式会社ハマキョウレックス,会計数字,0,0,
S100YBXW,報酬,プライム,株式会社ハマキョウレックス,財務比率,0,0,
S100YBXW,報酬,プライム,株式会社ハマキョウレックス,非財務指標,0,0,
S100YBXW,報酬,プライム,株式会社ハマキョウレックス,株価関連指標,0,0,
S100YBXW,方針,プライム,株式会社ハマキョウレックス,会計数字,1,1,"EPS,ESG,ROE,SDGs,営業収益,当期純利益率,経常利益率,脱炭素/温室効果ガス"
S100YBXW,方針,プライム,株式会社ハマキョウレックス,財務比率,1,1,"EPS,ESG,ROE,SDGs,営業収益,当期純利益率,経常利益率,脱炭素/温室効果ガス"
S100YBXW,方針,プライム,株式会社ハマキョウレックス,非財務指標,1,1,"EPS,ESG,ROE,SDGs,営業収益,当期純利益率,経常利益率,脱炭素/温室効果ガス"
S100YBXW,方針,プライム,株式会社ハマキョウレックス,株価関連指標,0,0,"EPS,ESG,ROE,SDGs,営業収益,当期純利益率,経常利益率,脱炭素/温室効果ガス"
S100XT8X,報酬,プライム,株式会社ブロンコビリー,会計数字,0,0,
S100XT8X,報酬,プライム,株式会社ブロンコビリー,財務比率,0,0,
S100XT8X,報酬,プライム,株式会社ブロンコビリー,非財務指標,0,0,
S100XT8X,報酬,プライム,株式会社ブロンコビリー,株価関連指標,0,0,
S100XT8X,方針,プライム,株式会社ブロンコビリー,会計数字,0,0,経常利益率
S100XT8X,方針,プライム,株式会社ブロンコビリー,財務比率,1,1,経常利益率
S100XT8X,方針,プライム,株式会社ブロンコビリー,非財務指標,0,0,経常利益率
S100XT8X,方針,プライム,株式会社ブロンコビリー,株価関連指標,0,0,経常利益率
S100YIA1,報酬,プライム,株式会社ＣＫサンエツ,会計数字,0,0,
S100YIA1,報酬,プライム,株式会社ＣＫサンエツ,財務比率,0,0,
S100YIA1,報酬,プライム,株式会社ＣＫサンエツ,非財務指標,0,0,
S100YIA1,報酬,プライム,株式会社ＣＫサンエツ,株価関連指標,0,0,
S100YIA1,方針,プライム,株式会社ＣＫサンエツ,会計数字,1,1,"営業利益,経常利益"
S100YIA1,方針,プライム,株式会社ＣＫサンエツ,財務比率,0,0,"営業利益,経常利益"
S100YIA1,方針,プライム,株式会社ＣＫサンエツ,非財務指標,0,0,"営業利益,経常利益"
S100YIA1,方針,プライム,株式会社ＣＫサンエツ,株価関連指標,0,0,"営業利益,経常利益"
S100XN8S,報酬,プライム,株式会社ＦＰパートナー,会計数字,0,0,
S100XN8S,報酬,プライム,株式会社ＦＰパートナー,財務比率,0,0,
S100XN8S,報酬,プライム,株式会社ＦＰパートナー,非財務指標,0,0,
S100XN8S,報酬,プライム,株式会社ＦＰパートナー,株価関連指標,0,0,
S100XN8S,方針,プライム,株式会社ＦＰパートナー,会計数字,1,1,"ESG外部評価,営業利益,売上高"
S100XN8S,方針,プライム,株式会社ＦＰパートナー,財務比率,0,0,"ESG外部評価,営業利益,売上高"
S100XN8S,方針,プライム,株式会社ＦＰパートナー,非財務指標,1,1,"ESG外部評価,営業利益,売上高"
S100XN8S,方針,プライム,株式会社ＦＰパートナー,株価関連指標,0,0,"ESG外部評価,営業利益,売上高"
S100YFQH,報酬,プライム,株式会社ＧＥＮＯＶＡ,会計数字,0,0,
S100YFQH,報酬,プライム,株式会社ＧＥＮＯＶＡ,財務比率,0,0,
S100YFQH,報酬,プライム,株式会社ＧＥＮＯＶＡ,非財務指標,0,0,
S100YFQH,報酬,プライム,株式会社ＧＥＮＯＶＡ,株価関連指標,0,0,
S100YFQH,方針,プライム,株式会社ＧＥＮＯＶＡ,会計数字,1,1,"エンゲージメント,キャッシュフロー,営業利益,営業利益率,売上高"
S100YFQH,方針,プライム,株式会社ＧＥＮＯＶＡ,財務比率,1,1,"エンゲージメント,キャッシュフロー,営業利益,営業利益率,売上高"
S100YFQH,方針,プライム,株式会社ＧＥＮＯＶＡ,非財務指標,1,1,"エンゲージメント,キャッシュフロー,営業利益,営業利益率,売上高"
S100YFQH,方針,プライム,株式会社ＧＥＮＯＶＡ,株価関連指標,0,0,"エンゲージメント,キャッシュフロー,営業利益,営業利益率,売上高"
S100Y0I2,報酬,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,会計数字,0,0,
S100Y0I2,報酬,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,財務比率,0,0,
S100Y0I2,報酬,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,非財務指標,0,0,
S100Y0I2,報酬,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,株価関連指標,0,0,
S100Y0I2,方針,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,会計数字,1,1,EBITDA
S100Y0I2,方針,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,財務比率,0,0,EBITDA
S100Y0I2,方針,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,非財務指標,0,0,EBITDA
S100Y0I2,方針,プライム,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,株価関連指標,0,0,EBITDA
S100YJFL,報酬,プライム,アマノ株式会社,会計数字,1,1,"ROE,営業利益,売上高"
S100YJFL,報酬,プライム,アマノ株式会社,財務比率,1,1,"ROE,営業利益,売上高"
S100YJFL,報酬,プライム,アマノ株式会社,非財務指標,0,0,"ROE,営業利益,売上高"
S100YJFL,報酬,プライム,アマノ株式会社,株価関連指標,0,0,"ROE,営業利益,売上高"
S100YJFL,方針,プライム,アマノ株式会社,会計数字,1,1,"ROE,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100YJFL,方針,プライム,アマノ株式会社,財務比率,1,1,"ROE,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100YJFL,方針,プライム,アマノ株式会社,非財務指標,0,0,"ROE,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100YJFL,方針,プライム,アマノ株式会社,株価関連指標,0,0,"ROE,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100Y53G,報酬,プライム,イオンフィナンシャルサービス株式会社,会計数字,1,1,"営業収益,経常利益"
S100Y53G,報酬,プライム,イオンフィナンシャルサービス株式会社,財務比率,0,0,"営業収益,経常利益"
S100Y53G,報酬,プライム,イオンフィナンシャルサービス株式会社,非財務指標,0,0,"営業収益,経常利益"
S100Y53G,報酬,プライム,イオンフィナンシャルサービス株式会社,株価関連指標,0,0,"営業収益,経常利益"
S100Y53G,方針,プライム,イオンフィナンシャルサービス株式会社,会計数字,0,0,ROE
S100Y53G,方針,プライム,イオンフィナンシャルサービス株式会社,財務比率,1,1,ROE
S100Y53G,方針,プライム,イオンフィナンシャルサービス株式会社,非財務指標,0,0,ROE
S100Y53G,方針,プライム,イオンフィナンシャルサービス株式会社,株価関連指標,0,0,ROE
S100YG4Z,報酬,プライム,エスペック株式会社,会計数字,1,1,"営業利益,営業利益率,売上高"
S100YG4Z,報酬,プライム,エスペック株式会社,財務比率,1,1,"営業利益,営業利益率,売上高"
S100YG4Z,報酬,プライム,エスペック株式会社,非財務指標,0,0,"営業利益,営業利益率,売上高"
S100YG4Z,報酬,プライム,エスペック株式会社,株価関連指標,0,0,"営業利益,営業利益率,売上高"
S100YG4Z,方針,プライム,エスペック株式会社,会計数字,1,1,"ESG,ROE,サステナビリティ,リスクマネジメント,受注高,営業利益,営業利益率,売上高,当期純利益,自己資本比率"
S100YG4Z,方針,プライム,エスペック株式会社,財務比率,1,1,"ESG,ROE,サステナビリティ,リスクマネジメント,受注高,営業利益,営業利益率,売上高,当期純利益,自己資本比率"
S100YG4Z,方針,プライム,エスペック株式会社,非財務指標,0,1,"ESG,ROE,サステナビリティ,リスクマネジメント,受注高,営業利益,営業利益率,売上高,当期純利益,自己資本比率"
S100YG4Z,方針,プライム,エスペック株式会社,株価関連指標,0,0,"ESG,ROE,サステナビリティ,リスクマネジメント,受注高,営業利益,営業利益率,売上高,当期純利益,自己資本比率"
S100YHI9,報酬,プライム,キャリアリンク株式会社,会計数字,1,1,当期純利益
S100YHI9,報酬,プライム,キャリアリンク株式会社,財務比率,0,0,当期純利益
S100YHI9,報酬,プライム,キャリアリンク株式会社,非財務指標,0,0,当期純利益
S100YHI9,報酬,プライム,キャリアリンク株式会社,株価関連指標,0,0,当期純利益
S100YHI9,方針,プライム,キャリアリンク株式会社,会計数字,1,1,"ROE,営業利益,営業利益率,売上高,当期純利益,当期純利益率"
S100YHI9,方針,プライム,キャリアリンク株式会社,財務比率,1,1,"ROE,営業利益,営業利益率,売上高,当期純利益,当期純利益率"
